candidate_id,compute_low,compute_base,compute_high,factor_registry_version,formula_version,compute_measure_class,compute_unit,branch_id,canon_id,model_role,flores_code,script_code,evidence_status,benchmark_profile_id,tokenization_measurement_set_sha256,measurement_profile_registry_file_sha256,measurement_profile_set_hash,direct_measurement_row_hash,source_reference_tokens,target_ratio_low,target_ratio_base,target_ratio_high,target_expansion_E_base,target_fragmentation_P_base,target_codepoint_length_L_base,working_token_fragmentation_F_base,fit_low,fit_base,fit_high,fot_low,fot_base,fot_high,frt_low,frt_base,frt_high,terminology_entries_low,terminology_entries_base,terminology_entries_high,weighted_document_object_units_low,weighted_document_object_units_base,weighted_document_object_units_high,audio_program_minutes_low,audio_program_minutes_base,audio_program_minutes_high,caption_cues_low,caption_cues_base,caption_cues_high,signed_program_minutes_low,signed_program_minutes_base,signed_program_minutes_high
STD-MF-deu_Latn-100K-AUDIO,1030981.9239,1783808.255623,3914833.298065,standard-compute-closed-registry-2026-09-01-v2,standard-fecu-sum/2.0.0,fresh_input_output_reasoning_token_events_v2,fresh_equivalent_token_events,audio,CANON-100K,primary_measured_feature,deu_Latn,Latn,MEASURED_COMMON_BENCHMARK,flores:deu_Latn,6ae11eae5bfb61e237feeb8b8664277b7462e5ba08b34e6e35df1c072b22c2ae,a86e880433c3a00055d39702f117dc85bae2b8b59ecaaf906469154b230467c2,9ad14b90ecdd1c3d6b6138bd902ff691b1d70586338710e568e29257a5dd1b01,858caab88796733079445b001885dfd4935daecb8a1e77ac870b96d65d3f4eca,100000,1.259418436,1.295857553,1.336534849,1.58571849,0.817205299,1.165519907,1.111827902,762569.1585,1139619.012691,1946565.873565,167724.39668,274917.077517,681517.89413,100688.36872,369272.165415,1286749.53037,100,400,1200,350,1665,5850,427.832,745.118,1269.708,,,,,,
STD-MF-deu_Latn-100K-CAPTIONS,794767.768548,1760287.543388,3943678.873905,standard-compute-closed-registry-2026-09-01-v2,standard-fecu-sum/2.0.0,fresh_input_output_reasoning_token_events_v2,fresh_equivalent_token_events,captions,CANON-100K,primary_measured_feature,deu_Latn,Latn,MEASURED_COMMON_BENCHMARK,flores:deu_Latn,6ae11eae5bfb61e237feeb8b8664277b7462e5ba08b34e6e35df1c072b22c2ae,a86e880433c3a00055d39702f117dc85bae2b8b59ecaaf906469154b230467c2,9ad14b90ecdd1c3d6b6138bd902ff691b1d70586338710e568e29257a5dd1b01,858caab88796733079445b001885dfd4935daecb8a1e77ac870b96d65d3f4eca,100000,1.259418436,1.295857553,1.336534849,1.58571849,0.817205299,1.165519907,1.111827902,536170.9322,990033.257391,1841565.873565,171002.651988,347668.530697,761806.03054,87594.18436,422585.7553,1340306.9698,100,400,1200,350,1665,5850,,,,8659,16199,31743,,,
STD-MF-deu_Latn-100K-NAMED-SIGN,983680.533948,1889873.298688,4210985.843705,standard-compute-closed-registry-2026-09-01-v2,standard-fecu-sum/2.0.0,fresh_input_output_reasoning_token_events_v2,fresh_equivalent_token_events,named_sign,CANON-100K,primary_measured_feature,deu_Latn,Latn,MEASURED_COMMON_BENCHMARK,flores:deu_Latn,6ae11eae5bfb61e237feeb8b8664277b7462e5ba08b34e6e35df1c072b22c2ae,a86e880433c3a00055d39702f117dc85bae2b8b59ecaaf906469154b230467c2,9ad14b90ecdd1c3d6b6138bd902ff691b1d70586338710e568e29257a5dd1b01,858caab88796733079445b001885dfd4935daecb8a1e77ac870b96d65d3f4eca,100000,1.259418436,1.295857553,1.336534849,1.58571849,0.817205299,1.165519907,1.111827902,605438.94618,1054826.135041,1975219.358465,240270.665968,412461.408347,895459.51544,137970.9218,422585.7553,1340306.9698,100,400,1200,350,1665,5850,,,,,,,342.265,894.142,2285.475
STD-MF-deu_Latn-100K-COMPLETE-ACCESS,1364436.5329,2792658.542723,6609982.086665,standard-compute-closed-registry-2026-09-01-v2,standard-fecu-sum/2.0.0,fresh_input_output_reasoning_token_events_v2,fresh_equivalent_token_events,complete_access,CANON-100K,primary_measured_feature,deu_Latn,Latn,MEASURED_COMMON_BENCHMARK,flores:deu_Latn,6ae11eae5bfb61e237feeb8b8664277b7462e5ba08b34e6e35df1c072b22c2ae,a86e880433c3a00055d39702f117dc85bae2b8b59ecaaf906469154b230467c2,9ad14b90ecdd1c3d6b6138bd902ff691b1d70586338710e568e29257a5dd1b01,858caab88796733079445b001885dfd4935daecb8a1e77ac870b96d65d3f4eca,100000,1.259418436,1.295857553,1.336534849,1.58571849,0.817205299,1.165519907,1.111827902,906108.09428,1512083.400941,2880833.298065,278087.46374,623006.465767,1567785.31863,180240.97488,657568.676015,2161363.46997,100,400,1200,350,1665,5850,427.832,745.118,1269.708,8659,16199,31743,342.265,894.142,2285.475
STD-MF-deu_Latn-400K-TEXT,2927187.386994,5486121.109951,12567031.85802,standard-compute-closed-registry-2026-09-01-v2,standard-fecu-sum/2.0.0,fresh_input_output_reasoning_token_events_v2,fresh_equivalent_token_events,text,CANON-400K,primary_measured_feature,deu_Latn,Latn,MEASURED_COMMON_BENCHMARK,flores:deu_Latn,6ae11eae5bfb61e237feeb8b8664277b7462e5ba08b34e6e35df1c072b22c2ae,a86e880433c3a00055d39702f117dc85bae2b8b59ecaaf906469154b230467c2,9ad14b90ecdd1c3d6b6138bd902ff691b1d70586338710e568e29257a5dd1b01,858caab88796733079445b001885dfd4935daecb8a1e77ac870b96d65d3f4eca,400000,1.259418436,1.295857553,1.336534849,1.58571849,0.817205299,1.165519907,1.111827902,2018741.885202,3441790.008363,6297035.61506,608445.501792,872331.101588,1977996.24296,300000,1172000,4292000,400,1600,4800,1400,6660,23400,,,,,,,,,
STD-MF-deu_Latn-400K-ACCESSIBLE-PUBLICATION,3001587.386994,5893121.109951,15863031.85802,standard-compute-closed-registry-2026-09-01-v2,standard-fecu-sum/2.0.0,fresh_input_output_reasoning_token_events_v2,fresh_equivalent_token_events,accessible_publication,CANON-400K,primary_measured_feature,deu_Latn,Latn,MEASURED_COMMON_BENCHMARK,flores:deu_Latn,6ae11eae5bfb61e237feeb8b8664277b7462e5ba08b34e6e35df1c072b22c2ae,a86e880433c3a00055d39702f117dc85bae2b8b59ecaaf906469154b230467c2,9ad14b90ecdd1c3d6b6138bd902ff691b1d70586338710e568e29257a5dd1b01,858caab88796733079445b001885dfd4935daecb8a1e77ac870b96d65d3f4eca,400000,1.259418436,1.295857553,1.336534849,1.58571849,0.817205299,1.165519907,1.111827902,2063941.885202,3635790.008363,7361035.61506,621695.501792,968831.101588,2849996.24296,315950,1288500,5652000,400,1600,4800,1400,6660,23400,,,,,,,,,
STD-MF-deu_Latn-400K-AUDIO,4123927.695602,7135233.022491,15659333.19226,standard-compute-closed-registry-2026-09-01-v2,standard-fecu-sum/2.0.0,fresh_input_output_reasoning_token_events_v2,fresh_equivalent_token_events,audio,CANON-400K,primary_measured_feature,deu_Latn,Latn,MEASURED_COMMON_BENCHMARK,flores:deu_Latn,6ae11eae5bfb61e237feeb8b8664277b7462e5ba08b34e6e35df1c072b22c2ae,a86e880433c3a00055d39702f117dc85bae2b8b59ecaaf906469154b230467c2,9ad14b90ecdd1c3d6b6138bd902ff691b1d70586338710e568e29257a5dd1b01,858caab88796733079445b001885dfd4935daecb8a1e77ac870b96d65d3f4eca,400000,1.259418436,1.295857553,1.336534849,1.58571849,0.817205299,1.165519907,1.111827902,3050276.634002,4558476.050763,7786263.49426,670897.58672,1099668.310068,2726071.57652,402753.47488,1477088.66166,5146998.12148,400,1600,4800,1400,6660,23400,1711.327,2980.472,5078.832,,,,,,
STD-MF-deu_Latn-400K-CAPTIONS,3179071.074194,7041150.173551,15774715.49562,standard-compute-closed-registry-2026-09-01-v2,standard-fecu-sum/2.0.0,fresh_input_output_reasoning_token_events_v2,fresh_equivalent_token_events,captions,CANON-400K,primary_measured_feature,deu_Latn,Latn,MEASURED_COMMON_BENCHMARK,flores:deu_Latn,6ae11eae5bfb61e237feeb8b8664277b7462e5ba08b34e6e35df1c072b22c2ae,a86e880433c3a00055d39702f117dc85bae2b8b59ecaaf906469154b230467c2,9ad14b90ecdd1c3d6b6138bd902ff691b1d70586338710e568e29257a5dd1b01,858caab88796733079445b001885dfd4935daecb8a1e77ac870b96d65d3f4eca,400000,1.259418436,1.295857553,1.336534849,1.58571849,0.817205299,1.165519907,1.111827902,2144683.728802,3960133.029563,7366263.49426,684010.607952,1390674.122788,3047224.12216,350376.73744,1690343.0212,5361227.8792,400,1600,4800,1400,6660,23400,,,,34635,64793,126971,,,
STD-MF-deu_Latn-400K-NAMED-SIGN,3934722.135794,7559493.194751,16843943.37482,standard-compute-closed-registry-2026-09-01-v2,standard-fecu-sum/2.0.0,fresh_input_output_reasoning_token_events_v2,fresh_equivalent_token_events,named_sign,CANON-400K,primary_measured_feature,deu_Latn,Latn,MEASURED_COMMON_BENCHMARK,flores:deu_Latn,6ae11eae5bfb61e237feeb8b8664277b7462e5ba08b34e6e35df1c072b22c2ae,a86e880433c3a00055d39702f117dc85bae2b8b59ecaaf906469154b230467c2,9ad14b90ecdd1c3d6b6138bd902ff691b1d70586338710e568e29257a5dd1b01,858caab88796733079445b001885dfd4935daecb8a1e77ac870b96d65d3f4eca,400000,1.259418436,1.295857553,1.336534849,1.58571849,0.817205299,1.165519907,1.111827902,2421755.784722,4219304.540163,7900877.43386,961082.663872,1649845.633388,3581838.06176,551883.6872,1690343.0212,5361227.8792,400,1600,4800,1400,6660,23400,,,,,,,1369.062,3576.567,9141.898
STD-MF-deu_Latn-400K-COMPLETE-ACCESS,5457746.131602,11170634.170891,26439928.34666,standard-compute-closed-registry-2026-09-01-v2,standard-fecu-sum/2.0.0,fresh_input_output_reasoning_token_events_v2,fresh_equivalent_token_events,complete_access,CANON-400K,primary_measured_feature,deu_Latn,Latn,MEASURED_COMMON_BENCHMARK,flores:deu_Latn,6ae11eae5bfb61e237feeb8b8664277b7462e5ba08b34e6e35df1c072b22c2ae,a86e880433c3a00055d39702f117dc85bae2b8b59ecaaf906469154b230467c2,9ad14b90ecdd1c3d6b6138bd902ff691b1d70586338710e568e29257a5dd1b01,858caab88796733079445b001885dfd4935daecb8a1e77ac870b96d65d3f4eca,400000,1.259418436,1.295857553,1.336534849,1.58571849,0.817205299,1.165519907,1.111827902,3624432.377122,6048333.603763,11523333.19226,1112349.85496,2492025.863068,6271141.27452,720963.89952,2630274.70406,8645453.87988,400,1600,4800,1400,6660,23400,1711.327,2980.472,5078.832,34635,64793,126971,1369.062,3576.567,9141.898
STD-MF-dik_Latn-025K-TEXT,201081.131768,406862.510075,998956.532606,standard-compute-closed-registry-2026-09-01-v2,standard-fecu-sum/2.0.0,fresh_input_output_reasoning_token_events_v2,fresh_equivalent_token_events,text,CANON-025K,primary_measured_feature,dik_Latn,Latn,MEASURED_COMMON_BENCHMARK,flores:dik_Latn,6ae11eae5bfb61e237feeb8b8664277b7462e5ba08b34e6e35df1c072b22c2ae,a86e880433c3a00055d39702f117dc85bae2b8b59ecaaf906469154b230467c2,9ad14b90ecdd1c3d6b6138bd902ff691b1d70586338710e568e29257a5dd1b01,1eb05994afa35c7149e05e53a80603ae9e4c06d7feffde9cc6f056723292bbb5,25000,1.481895983,1.836914134,2.522740635,2.238834523,0.820477849,0.847998727,2.16617558,137740.200269,258937.458584,529978.391331,44590.931499,74675.051491,200728.141275,18750,73250,268250,25,100,300,87.5,416.25,1462.5,,,,,,,,,
STD-MF-dik_Latn-025K-ACCESSIBLE-PUBLICATION,205731.131768,432300.010075,1204956.532606,standard-compute-closed-registry-2026-09-01-v2,standard-fecu-sum/2.0.0,fresh_input_output_reasoning_token_events_v2,fresh_equivalent_token_events,accessible_publication,CANON-025K,primary_measured_feature,dik_Latn,Latn,MEASURED_COMMON_BENCHMARK,flores:dik_Latn,6ae11eae5bfb61e237feeb8b8664277b7462e5ba08b34e6e35df1c072b22c2ae,a86e880433c3a00055d39702f117dc85bae2b8b59ecaaf906469154b230467c2,9ad14b90ecdd1c3d6b6138bd902ff691b1d70586338710e568e29257a5dd1b01,1eb05994afa35c7149e05e53a80603ae9e4c06d7feffde9cc6f056723292bbb5,25000,1.481895983,1.836914134,2.522740635,2.238834523,0.820477849,0.847998727,2.16617558,140565.200269,271062.458584,596478.391331,45419.056499,80706.301491,255228.141275,19746.875,80531.25,353250,25,100,300,87.5,416.25,1462.5,,,,,,,,,
STD-MF-dik_Latn-025K-AUDIO,288781.098782,549834.927458,1322708.002456,standard-compute-closed-registry-2026-09-01-v2,standard-fecu-sum/2.0.0,fresh_input_output_reasoning_token_events_v2,fresh_equivalent_token_events,audio,CANON-025K,primary_measured_feature,dik_Latn,Latn,MEASURED_COMMON_BENCHMARK,flores:dik_Latn,6ae11eae5bfb61e237feeb8b8664277b7462e5ba08b34e6e35df1c072b22c2ae,a86e880433c3a00055d39702f117dc85bae2b8b59ecaaf906469154b230467c2,9ad14b90ecdd1c3d6b6138bd902ff691b1d70586338710e568e29257a5dd1b01,1eb05994afa35c7149e05e53a80603ae9e4c06d7feffde9cc6f056723292bbb5,25000,1.481895983,1.836914134,2.522740635,2.238834523,0.820477849,0.847998727,2.16617558,213334.999419,355783.165284,682365.423081,49161.619448,94294.192831,280103.508738,26284.479915,99757.569342,360239.070638,25,100,300,87.5,416.25,1462.5,125.852,264.056,599.151,,,,,,
STD-MF-dik_Latn-025K-CAPTIONS,219604.831555,544631.070125,1377367.627856,standard-compute-closed-registry-2026-09-01-v2,standard-fecu-sum/2.0.0,fresh_input_output_reasoning_token_events_v2,fresh_equivalent_token_events,captions,CANON-025K,primary_measured_feature,dik_Latn,Latn,MEASURED_COMMON_BENCHMARK,flores:dik_Latn,6ae11eae5bfb61e237feeb8b8664277b7462e5ba08b34e6e35df1c072b22c2ae,a86e880433c3a00055d39702f117dc85bae2b8b59ecaaf906469154b230467c2,9ad14b90ecdd1c3d6b6138bd902ff691b1d70586338710e568e29257a5dd1b01,1eb05994afa35c7149e05e53a80603ae9e4c06d7feffde9cc6f056723292bbb5,25000,1.481895983,1.836914134,2.522740635,2.238834523,0.820477849,0.847998727,2.16617558,147002.050163,304860.311934,656115.423081,50148.041435,120597.904841,326865.173025,22454.739958,119172.85335,394387.03175,25,100,300,87.5,416.25,1462.5,,,,2548,5741,14979,,,
STD-MF-dik_Latn-025K-NAMED-SIGN,275175.930918,590553.923475,1503504.659606,standard-compute-closed-registry-2026-09-01-v2,standard-fecu-sum/2.0.0,fresh_input_output_reasoning_token_events_v2,fresh_equivalent_token_events,named_sign,CANON-025K,primary_measured_feature,dik_Latn,Latn,MEASURED_COMMON_BENCHMARK,flores:dik_Latn,6ae11eae5bfb61e237feeb8b8664277b7462e5ba08b34e6e35df1c072b22c2ae,a86e880433c3a00055d39702f117dc85bae2b8b59ecaaf906469154b230467c2,9ad14b90ecdd1c3d6b6138bd902ff691b1d70586338710e568e29257a5dd1b01,1eb05994afa35c7149e05e53a80603ae9e4c06d7feffde9cc6f056723292bbb5,25000,1.481895983,1.836914134,2.522740635,2.238834523,0.820477849,0.847998727,2.16617558,167378.119929,327821.738609,719183.938956,70524.111201,143559.331516,389933.6889,37273.699788,119172.85335,394387.03175,25,100,300,87.5,416.25,1462.5,,,,,,,100.682,316.868,1078.472
STD-MF-dik_Latn-025K-COMPLETE-ACCESS,386049.597719,896732.400908,2411667.224706,standard-compute-closed-registry-2026-09-01-v2,standard-fecu-sum/2.0.0,fresh_input_output_reasoning_token_events_v2,fresh_equivalent_token_events,complete_access,CANON-025K,primary_measured_feature,dik_Latn,Latn,MEASURED_COMMON_BENCHMARK,flores:dik_Latn,6ae11eae5bfb61e237feeb8b8664277b7462e5ba08b34e6e35df1c072b22c2ae,a86e880433c3a00055d39702f117dc85bae2b8b59ecaaf906469154b230467c2,9ad14b90ecdd1c3d6b6138bd902ff691b1d70586338710e568e29257a5dd1b01,1eb05994afa35c7149e05e53a80603ae9e4c06d7feffde9cc6f056723292bbb5,25000,1.481895983,1.836914134,2.522740635,2.238834523,0.820477849,0.847998727,2.16617558,255059.768973,482715.298659,1064208.002456,81480.034086,215132.576207,649946.088113,49509.79466,198884.526042,697513.134137,25,100,300,87.5,416.25,1462.5,125.852,264.056,599.151,2548,5741,14979,100.682,316.868,1078.472
STD-MF-dik_Latn-100K-TEXT,804324.52707,1627450.040301,3995826.130425,standard-compute-closed-registry-2026-09-01-v2,standard-fecu-sum/2.0.0,fresh_input_output_reasoning_token_events_v2,fresh_equivalent_token_events,text,CANON-100K,primary_measured_feature,dik_Latn,Latn,MEASURED_COMMON_BENCHMARK,flores:dik_Latn,6ae11eae5bfb61e237feeb8b8664277b7462e5ba08b34e6e35df1c072b22c2ae,a86e880433c3a00055d39702f117dc85bae2b8b59ecaaf906469154b230467c2,9ad14b90ecdd1c3d6b6138bd902ff691b1d70586338710e568e29257a5dd1b01,1eb05994afa35c7149e05e53a80603ae9e4c06d7feffde9cc6f056723292bbb5,100000,1.481895983,1.836914134,2.522740635,2.238834523,0.820477849,0.847998727,2.16617558,550960.801076,1035749.834335,2119913.565325,178363.725994,298700.205966,802912.5651,75000,293000,1073000,100,400,1200,350,1665,5850,,,,,,,,,
STD-MF-dik_Latn-100K-ACCESSIBLE-PUBLICATION,822924.52707,1729200.040301,4819826.130425,standard-compute-closed-registry-2026-09-01-v2,standard-fecu-sum/2.0.0,fresh_input_output_reasoning_token_events_v2,fresh_equivalent_token_events,accessible_publication,CANON-100K,primary_measured_feature,dik_Latn,Latn,MEASURED_COMMON_BENCHMARK,flores:dik_Latn,6ae11eae5bfb61e237feeb8b8664277b7462e5ba08b34e6e35df1c072b22c2ae,a86e880433c3a00055d39702f117dc85bae2b8b59ecaaf906469154b230467c2,9ad14b90ecdd1c3d6b6138bd902ff691b1d70586338710e568e29257a5dd1b01,1eb05994afa35c7149e05e53a80603ae9e4c06d7feffde9cc6f056723292bbb5,100000,1.481895983,1.836914134,2.522740635,2.238834523,0.820477849,0.847998727,2.16617558,562260.801076,1084249.834335,2385913.565325,181676.225994,322825.205966,1020912.5651,78987.5,322125,1413000,100,400,1200,350,1665,5850,,,,,,,,,
STD-MF-dik_Latn-100K-AUDIO,1155124.395126,2199339.709831,5290832.009825,standard-compute-closed-registry-2026-09-01-v2,standard-fecu-sum/2.0.0,fresh_input_output_reasoning_token_events_v2,fresh_equivalent_token_events,audio,CANON-100K,primary_measured_feature,dik_Latn,Latn,MEASURED_COMMON_BENCHMARK,flores:dik_Latn,6ae11eae5bfb61e237feeb8b8664277b7462e5ba08b34e6e35df1c072b22c2ae,a86e880433c3a00055d39702f117dc85bae2b8b59ecaaf906469154b230467c2,9ad14b90ecdd1c3d6b6138bd902ff691b1d70586338710e568e29257a5dd1b01,1eb05994afa35c7149e05e53a80603ae9e4c06d7feffde9cc6f056723292bbb5,100000,1.481895983,1.836914134,2.522740635,2.238834523,0.820477849,0.847998727,2.16617558,853339.997676,1423132.661135,2729461.692325,196646.47779,377176.771326,1120414.03495,105137.91966,399030.27737,1440956.28255,100,400,1200,350,1665,5850,503.409,1056.226,2396.604,,,,,,
STD-MF-dik_Latn-100K-CAPTIONS,878419.32622,2178524.280501,5509470.511425,standard-compute-closed-registry-2026-09-01-v2,standard-fecu-sum/2.0.0,fresh_input_output_reasoning_token_events_v2,fresh_equivalent_token_events,captions,CANON-100K,primary_measured_feature,dik_Latn,Latn,MEASURED_COMMON_BENCHMARK,flores:dik_Latn,6ae11eae5bfb61e237feeb8b8664277b7462e5ba08b34e6e35df1c072b22c2ae,a86e880433c3a00055d39702f117dc85bae2b8b59ecaaf906469154b230467c2,9ad14b90ecdd1c3d6b6138bd902ff691b1d70586338710e568e29257a5dd1b01,1eb05994afa35c7149e05e53a80603ae9e4c06d7feffde9cc6f056723292bbb5,100000,1.481895983,1.836914134,2.522740635,2.238834523,0.820477849,0.847998727,2.16617558,588008.200651,1219441.247735,2624461.692325,200592.165739,482391.619366,1307460.6921,89818.95983,476691.4134,1577548.127,100,400,1200,350,1665,5850,,,,10189,22962,59916,,,
STD-MF-dik_Latn-100K-NAMED-SIGN,1100703.72367,2362215.693901,6014018.638425,standard-compute-closed-registry-2026-09-01-v2,standard-fecu-sum/2.0.0,fresh_input_output_reasoning_token_events_v2,fresh_equivalent_token_events,named_sign,CANON-100K,primary_measured_feature,dik_Latn,Latn,MEASURED_COMMON_BENCHMARK,flores:dik_Latn,6ae11eae5bfb61e237feeb8b8664277b7462e5ba08b34e6e35df1c072b22c2ae,a86e880433c3a00055d39702f117dc85bae2b8b59ecaaf906469154b230467c2,9ad14b90ecdd1c3d6b6138bd902ff691b1d70586338710e568e29257a5dd1b01,1eb05994afa35c7149e05e53a80603ae9e4c06d7feffde9cc6f056723292bbb5,100000,1.481895983,1.836914134,2.522740635,2.238834523,0.820477849,0.847998727,2.16617558,669512.479716,1311286.954435,2876735.755825,282096.444804,574237.326066,1559734.7556,149094.79915,476691.4134,1577548.127,100,400,1200,350,1665,5850,,,,,,,402.727,1267.471,4313.886
STD-MF-dik_Latn-100K-COMPLETE-ACCESS,1544198.390876,3586929.603631,9646668.898825,standard-compute-closed-registry-2026-09-01-v2,standard-fecu-sum/2.0.0,fresh_input_output_reasoning_token_events_v2,fresh_equivalent_token_events,complete_access,CANON-100K,primary_measured_feature,dik_Latn,Latn,MEASURED_COMMON_BENCHMARK,flores:dik_Latn,6ae11eae5bfb61e237feeb8b8664277b7462e5ba08b34e6e35df1c072b22c2ae,a86e880433c3a00055d39702f117dc85bae2b8b59ecaaf906469154b230467c2,9ad14b90ecdd1c3d6b6138bd902ff691b1d70586338710e568e29257a5dd1b01,1eb05994afa35c7149e05e53a80603ae9e4c06d7feffde9cc6f056723292bbb5,100000,1.481895983,1.836914134,2.522740635,2.238834523,0.820477849,0.847998727,2.16617558,1020239.075891,1930861.194635,4256832.009825,325920.136345,860530.304826,2599784.35245,198039.17864,795538.10417,2790052.53655,100,400,1200,350,1665,5850,503.409,1056.226,2396.604,10189,22962,59916,402.727,1267.471,4313.886
STD-MF-dik_Latn-400K-TEXT,3217298.108282,6509800.161203,15983304.5217,standard-compute-closed-registry-2026-09-01-v2,standard-fecu-sum/2.0.0,fresh_input_output_reasoning_token_events_v2,fresh_equivalent_token_events,text,CANON-400K,primary_measured_feature,dik_Latn,Latn,MEASURED_COMMON_BENCHMARK,flores:dik_Latn,6ae11eae5bfb61e237feeb8b8664277b7462e5ba08b34e6e35df1c072b22c2ae,a86e880433c3a00055d39702f117dc85bae2b8b59ecaaf906469154b230467c2,9ad14b90ecdd1c3d6b6138bd902ff691b1d70586338710e568e29257a5dd1b01,1eb05994afa35c7149e05e53a80603ae9e4c06d7feffde9cc6f056723292bbb5,400000,1.481895983,1.836914134,2.522740635,2.238834523,0.820477849,0.847998727,2.16617558,2203843.204306,4142999.337339,8479654.2613,713454.903976,1194800.823864,3211650.2604,300000,1172000,4292000,400,1600,4800,1400,6660,23400,,,,,,,,,
STD-MF-dik_Latn-400K-ACCESSIBLE-PUBLICATION,3291698.108282,6916800.161203,19279304.5217,standard-compute-closed-registry-2026-09-01-v2,standard-fecu-sum/2.0.0,fresh_input_output_reasoning_token_events_v2,fresh_equivalent_token_events,accessible_publication,CANON-400K,primary_measured_feature,dik_Latn,Latn,MEASURED_COMMON_BENCHMARK,flores:dik_Latn,6ae11eae5bfb61e237feeb8b8664277b7462e5ba08b34e6e35df1c072b22c2ae,a86e880433c3a00055d39702f117dc85bae2b8b59ecaaf906469154b230467c2,9ad14b90ecdd1c3d6b6138bd902ff691b1d70586338710e568e29257a5dd1b01,1eb05994afa35c7149e05e53a80603ae9e4c06d7feffde9cc6f056723292bbb5,400000,1.481895983,1.836914134,2.522740635,2.238834523,0.820477849,0.847998727,2.16617558,2249043.204306,4336999.337339,9543654.2613,726704.903976,1291300.823864,4083650.2604,315950,1288500,5652000,400,1600,4800,1400,6660,23400,,,,,,,,,
STD-MF-dik_Latn-400K-AUDIO,4620497.580506,8797358.839323,21163328.0393,standard-compute-closed-registry-2026-09-01-v2,standard-fecu-sum/2.0.0,fresh_input_output_reasoning_token_events_v2,fresh_equivalent_token_events,audio,CANON-400K,primary_measured_feature,dik_Latn,Latn,MEASURED_COMMON_BENCHMARK,flores:dik_Latn,6ae11eae5bfb61e237feeb8b8664277b7462e5ba08b34e6e35df1c072b22c2ae,a86e880433c3a00055d39702f117dc85bae2b8b59ecaaf906469154b230467c2,9ad14b90ecdd1c3d6b6138bd902ff691b1d70586338710e568e29257a5dd1b01,1eb05994afa35c7149e05e53a80603ae9e4c06d7feffde9cc6f056723292bbb5,400000,1.481895983,1.836914134,2.522740635,2.238834523,0.820477849,0.847998727,2.16617558,3413359.990706,5692530.644539,10917846.7693,786585.91116,1508707.085304,4481656.1398,420551.67864,1596121.10948,5763825.1302,400,1600,4800,1400,6660,23400,2013.635,4224.903,9586.414,,,,,,
