authorization_id,authorization_status,authorization_tier,reason,edition_target_id,canonical_language_target_id,regional_stratum_id,evidence_identity_id,source_lane,source_record_id,evidence_role,measure_class,population_unit,population_low_persons,population_base_persons,population_high_persons,population_bound_type,normalized_population_low_persons,normalized_population_high_persons,population_definition,reference_year,territory,script_or_mode,source_ids,source_urls,source_locators,source_registry_row_hashes,target_binding,population_rankability_status,rank_eligibility_source_label,additivity_class,overlap_group,target_exactness,target_row_sha256,evidence_row_sha256,source_evidence_row_sha256,local_work_exclusion,synthetic_or_model_prior
auth:canonical:canonical:pop:b48441f340bdabc0377d6cd6,EXCLUDE,none,target binding is CONTEXT_NO_INHERITANCE,edition-target:lang:id-Latn-ID,lang:id-Latn-ID,,canonical:pop:b48441f340bdabc0377d6cd6,legacy_canonical_population,pop:b48441f340bdabc0377d6cd6,stage_opportunity,status_cohort,reported people affected or displaced,,8136271,,POINT,8136271,8136271,BNPB's finalized 2024 sum of people affected or displaced across recorded disasters.,2024,,,BNPB_DISASTER_2024,https://bnpb.go.id/storage/app/media/Buletin%20Info%20Bencana/Buku%20Data%20Bencana%202024/20250613_Buku%20Data%202024.pdf,,1289E523985CD49B8710A81E1B1697C78C9A84DCB0B679B6AE59695CB5044D5C,CONTEXT_NO_INHERITANCE,INSUFFICIENT_PUBLIC_EVIDENCE,context_only:source_row_unranked,non_additive; never sum with another measure or measure class without a proved disjoint-person crosswalk,,exact,5c96ef25091ed52e18c4832379722db06e41de8a113bb546c85e8cb5ad8e77c3,4518b129df69a54a1a7d28162268248c6adb6b8e5f21e62f9121f0cd66089433,2c99de5e2dccc4d71b9b6798c854ece453e00835ff71d9bacda303203768685f,true,false
auth:canonical:canonical:pop:b55df3c620acbeaa7bc68f6c,EXCLUDE,none,target binding is CONTEXT_NO_INHERITANCE,edition-target:lang:tn-Latn-ZA,lang:tn-Latn-ZA,,canonical:pop:b55df3c620acbeaa7bc68f6c,legacy_canonical_population,pop:b55df3c620acbeaa7bc68f6c,language_population_or_context,percentage_only,percent,,,,NONE,,,Share of South Africa population reporting Setswana as household language,2022,,,SRC_STATSSA_CENSUS_2022,https://www.statssa.gov.za/wp-content/uploads/2023/11/Mbalo-brief-November.pdf,,2C921374FAF819D65F19AFCE5DC6240B2EC02F68810144321AC8122FBC516B87,CONTEXT_NO_INHERITANCE,INSUFFICIENT_PUBLIC_EVIDENCE,context_only:measure_class_percentage_only,non_additive; never sum with another measure or measure class without a proved disjoint-person crosswalk,,exact,1ad75673222a676d5086fc700f16c84cc041896df5210fc125e0b13f2043e445,a040218f04919128af67c0b0a7cb6efa4b79d1c1ae3b5a4c07f8f4351fa13203,2f3efa24e20331f93a49f98524e77b73f78e9580c232a30a80f81a025d2acaa7,true,false
auth:canonical:canonical:pop:b6d0c116290d0ccb5c33f5fe,EXCLUDE,none,target binding is CONTEXT_NO_INHERITANCE,edition-target:lang:alc-CL,lang:alc-CL,,canonical:pop:b6d0c116290d0ccb5c33f5fe,legacy_canonical_population,pop:b6d0c116290d0ccb5c33f5fe,language_population_or_context,speaker_or_reported_ability,persons_age5plus_speak_or_understand,,656,,POINT,656,656,People age 5+ who speak or understand Kawésqar.,2024,,,SRC_AMAR_CHL_INE_2024,https://censo2024.ine.gob.cl/wp-content/uploads/2025/12/sintesis_resultados_censo2024.pdf,,BFF05F428BCB22BEE1A2F4B0086AC2506EB34B8AA5029EDF1748E57F3AE980F5,CONTEXT_NO_INHERITANCE,INSUFFICIENT_PUBLIC_EVIDENCE,context_only:source_row_unranked,non_additive; never sum with another measure or measure class without a proved disjoint-person crosswalk,,exact,9a56a2cce7c25a18537df95552cb759aac2fae8b16117fc634d4c6dc0f815389,b450cd269e0cf46b32a3d5f451c37b13abe80825c1a416cb79e32b40bdc9bebe,4fb284c585fb862d2b1cdb445f1b432cde08faa8ea09ae661cf223f59c7ca1ba,true,false
auth:canonical:canonical:pop:b7c1eaea387e73b8613377ef,EXCLUDE,none,target binding is CONTEXT_NO_INHERITANCE,edition-target:lang:mns-RU,lang:mns-RU,,canonical:pop:b7c1eaea387e73b8613377ef,legacy_canonical_population,pop:b7c1eaea387e73b8613377ef,language_population_or_context,speaker_or_reported_ability,persons_within_named_people_reporting_same_named_language_knowledge_shared_where_noted,,1236,,POINT,1236,1236,"Mansi people reporting knowledge of Mansi; ethnic population 12,308.",2021,,,SRC_AMAR_RUS_ROSSTAT_2021,https://rosstat.gov.ru/storage/mediabank/Tom5_tab18_VPN-2020.xlsx,,956DCDC4DAFB2C4056DE3215632201BE1048798D53FBDF695D2C1C9E788484A4,CONTEXT_NO_INHERITANCE,INSUFFICIENT_PUBLIC_EVIDENCE,context_only:source_row_unranked,non_additive; never sum with another measure or measure class without a proved disjoint-person crosswalk,,exact,1b3655dbd9e636d17bfef81fa9473534316b0e3692ced41d7ca53c878c9c1244,44c744272e78780735813b1706ae0aca2cefc7fbb1353acd36561f731dd47f7f,ce06121a4c7a211c80897e383e8f97ecb0a802bf9ed8d72291143fd823da0e05,true,false
auth:canonical:canonical:pop:b8c01a4124e6739102ae7d98,ADMIT,A_DIRECT_TYPED_PERSON,exact target + direct typed person measure + source-resolved evidence,edition-target:lang:ml-Mlym-IN,lang:ml-Mlym-IN,,canonical:pop:b8c01a4124e6739102ae7d98,legacy_canonical_population,pop:b8c01a4124e6739102ae7d98,language_population_or_context,l1,persons_L1,34776533,34776533,34776533,POINT,34776533,34776533,Raw Census mother-tongue count,2011,,,IND_C16_2011,https://censusindia.gov.in/nada/index.php/catalog/10191,,EC2BDF734B61061AABB368111F19C6FD09AB026FE6C42FB466BEF1DA45D722C6,DIRECT_TARGET_ONLY,POINT_DISTRIBUTION,eligible_direct_typed_measure,non_additive; never sum with another measure or measure class without a proved disjoint-person crosswalk,,exact,32bf9843290d5ec13b5554e90a8233f8916cc30192eb0127457e89407a890799,acf4a3e6b48cc1497d2920c863151ccbd60f3fee51e02813217cf32bb3bc3908,eeb8da833301e4b0f8840ec907df8330e037738596120e701c161278feea926e,true,false
auth:canonical:canonical:pop:b90d6a7e151accd0a7ca3e09,EXCLUDE,none,target binding is CONTEXT_NO_INHERITANCE,edition-target:lang:haw-Latn-US,lang:haw-Latn-US,,canonical:pop:b90d6a7e151accd0a7ca3e09,legacy_canonical_population,pop:b90d6a7e151accd0a7ca3e09,stage_opportunity,enrolment,learners_hawaiian_medium,3772,3772,3772,POINT,3772,3772,"2,452 department-school plus 1,320 charter-school Hawaiian-medium learners",2024–25,,,OIO_E48D7AE0994A,https://hawaiipublicschools.org/academics/hawaiian-education/mo%CA%BBaukala-o-ka-papahana-kaiapuni/,,E95239039C2C10665B04B7DD50339D6C9C75E0F1E581E1E1A24E8195C27C60E9,CONTEXT_NO_INHERITANCE,INSUFFICIENT_PUBLIC_EVIDENCE,context_only:measure_class_enrolment,non_additive; never sum with another measure or measure class without a proved disjoint-person crosswalk,,exact,a57c42fe7c3b0eb7eed558bdf2c583c658ba2d996d4b811bf6d05572dfeaaa79,37fc172a218b4ff66c24d1f2dc635cf21f8cdcb5b08feb82ea5517bdd1932c74,be551712b0d9a6dac98a3f7814f9a08f25b934a3a66da0ac2673d26aafec7ea1,true,false
auth:canonical:canonical:pop:b9782224e35c51f20fff91e0,EXCLUDE,none,target binding is CONTEXT_NO_INHERITANCE,edition-target:lang:pcm-Latn-NG,lang:pcm-Latn-NG,,canonical:pop:b9782224e35c51f20fff91e0,legacy_canonical_population,pop:b9782224e35c51f20fff91e0,language_population_or_context,speaker_estimate_lower_bound,people,60000000,,,LOWER_BOUND,60000000,,Institutional lower-bound statement: well over 60m residents speak Nigerian Pidgin effortlessly.,2025,,,SRC_NBC_PIDGIN_2025,https://www.nbc.gov.ng/wp-content/uploads/2025/10/ABJ-Complete-Vol-3-No-1-September-2025.pdf,,770F2E51505364ED941936C1AA654ED80A99A4877E734B7EF2D43755876C90CA,CONTEXT_NO_INHERITANCE,INSUFFICIENT_PUBLIC_EVIDENCE,context_only:keep_target_unranked,non_additive; never sum with another measure or measure class without a proved disjoint-person crosswalk,,exact,ae691eb55766f7ea1e14f8eceac0a85cca2e658c388d8664852dabc1b9346dd2,0e5a437311081f7eaa76c146e06f38871716d710b63ce60ff73c3aeaf29c2cc2,9356225ce68ee095bcd1ebeabbbf539b4f7e691b80d103ba481c8e1427e8de6d,true,false
auth:canonical:canonical:pop:ba4061fcdecd26b34bbe6489,EXCLUDE,none,target binding is CONTEXT_NO_INHERITANCE,edition-target:lang:yrk-RU,lang:yrk-RU,,canonical:pop:ba4061fcdecd26b34bbe6489,legacy_canonical_population,pop:ba4061fcdecd26b34bbe6489,language_population_or_context,speaker_or_reported_ability,persons_within_named_people_reporting_same_named_language_knowledge_shared_where_noted,,23768,,POINT,23768,23768,"Shared same-named Nenets language-knowledge count; ethnic population 49,787; not split from Forest Nenets.",2021,,,SRC_AMAR_RUS_ROSSTAT_2021,https://rosstat.gov.ru/storage/mediabank/Tom5_tab18_VPN-2020.xlsx,,956DCDC4DAFB2C4056DE3215632201BE1048798D53FBDF695D2C1C9E788484A4,CONTEXT_NO_INHERITANCE,INSUFFICIENT_PUBLIC_EVIDENCE,context_only:source_row_unranked,non_additive; never sum with another measure or measure class without a proved disjoint-person crosswalk,,exact,cb1471fcdd81044aa304c0d40d7a6e57905a84db6f86a7f307957d6685281c5e,2354d44a7faec13ff95f57d4177ad1d096648789b616fcadad02dc0e500facc3,8122dfc84fbec589d37b7162bb0172837e4467169d9ff8c3561b38ae9931ee4e,true,false
auth:canonical:canonical:pop:bb11c7c009055ee8da5fbca3,EXCLUDE,none,target binding is CONTEXT_NO_INHERITANCE,edition-target:lang:aa-Latn-ET,lang:aa-Latn-ET,,canonical:pop:bb11c7c009055ee8da5fbca3,legacy_canonical_population,pop:bb11c7c009055ee8da5fbca3,language_population_or_context,persons_basis_not_stated,people,,1281284,,POINT,1281284,1281284,2007 Ethiopia mother-tongue count,2007,,,SRC_ESS_CENSUS_2007,https://drs.ess.gov.et/bitstreams/61d74990-69a7-4f11-8e91-9234ca31d94f/download,,E336101AC740BA415A85E4B0CFBAB6ABB68C59FD199867AA2CA8BA3DE8CFE18C,CONTEXT_NO_INHERITANCE,INSUFFICIENT_PUBLIC_EVIDENCE,context_only:measure_class_persons_basis_not_stated,non_additive; never sum with another measure or measure class without a proved disjoint-person crosswalk,,exact,d0f73203b34540db0923aefd7d20787bb0020a29651c7139932a6a3796a84c24,c81f12fafe5f72dda07f49938550b29c482a39d994f30b300f4e6ac72c49f75b,b8edb27a14da1eaab3ca963201a141b281e35b5c0d2ef4994c552260bb5a7392,true,false
auth:canonical:canonical:pop:bb1f9c37fb86a780512196e9,ADMIT,A_DIRECT_TYPED_PERSON,exact target + direct typed person measure + source-resolved evidence,edition-target:lang:min-Latn-ID,lang:min-Latn-ID,,canonical:pop:bb1f9c37fb86a780512196e9,legacy_canonical_population,pop:bb1f9c37fb86a780512196e9,language_population_or_context,home_or_first_language,persons_daily_home_language_age5plus,,4230000,,POINT,4230000,4230000,Rounded BPS daily-home-language count for people age five and above.,2010,,,IDN_BPS_LANG_2010,https://www.bps.go.id/en/publication/2012/05/23/55eca38b7fe0830834605b35/nationality--ethnicity--religion--and-dailylanguage-of-indonesian-population.html,,6C23D04903146EDA54249B865AB790B9B16EDF54891415ACDF8DDDA2DDBA5A00,DIRECT_TARGET_ONLY,POINT_DISTRIBUTION,eligible_direct_typed_measure,non_additive; never sum with another measure or measure class without a proved disjoint-person crosswalk,,exact,731898c25ae4131b97d6032fae1a1e40e171f5eba2cddab5997e9330fc30c47a,8046e8b5f70d45b8bb492f61f10466ddf1d167066250346304ec2618e7386b68,06a679b5b9823170d8b29376c65170cd1cfcaea444ba358d993d8e47ceef5bca,true,false
auth:canonical:canonical:pop:bb761324b92645d05f18b46e,EXCLUDE,none,target binding is CONTEXT_NO_INHERITANCE,edition-target:lang:id-Latn-ID,lang:id-Latn-ID,,canonical:pop:bb761324b92645d05f18b46e,legacy_canonical_population,pop:bb761324b92645d05f18b46e,stage_opportunity,enrolment,higher-education enrolments,,10754154,,POINT,10754154,10754154,All programme enrolments reported by PDDikti for 2025.,2025,,,PDDIKTI_HE_2025,https://lldikti3.kemdiktisaintek.go.id/wp-content/uploads/2026/05/Buku-Statistik-Pendidikan-Tinggi-Tahun-2025.pdf,,ADC93385E373B13ED97CF0188724F2C2D35475E8157E557C0863E8EA4E6E3AE4,CONTEXT_NO_INHERITANCE,INSUFFICIENT_PUBLIC_EVIDENCE,context_only:measure_class_enrolment,non_additive; never sum with another measure or measure class without a proved disjoint-person crosswalk,,exact,5c96ef25091ed52e18c4832379722db06e41de8a113bb546c85e8cb5ad8e77c3,bd6d9699192cb3b2eb5e6fd7dc086a66d0e95273ffdf57effae4a157ff3b13a7,85328872b117a324d91074c1a83f68d6714c1b1a591b898371ac0f9d339950aa,true,false
auth:canonical:canonical:pop:bbe199a06c15dc411f4b0e33,ADMIT,A_DIRECT_TYPED_PERSON,exact target + direct typed person measure + source-resolved evidence,edition-target:lang:prl-PE,lang:prl-PE,,canonical:pop:bbe199a06c15dc411f4b0e33,legacy_canonical_population,pop:bbe199a06c15dc411f4b0e33,language_population_or_context,l1,people,10447,10447,10447,POINT,10447,10447,People returning Peruvian Sign Language as mother tongue in Census 2017.,2017,,,SRC_PERU_CENSUS_2017,https://www.inei.gob.pe/media/MenuRecursivo/publicaciones_digitales/Est/Lib1803/libro.pdf,,32BCB76A458D703F2DB69AE332750E3148C68699DDF52C9B5CBCFD62964029FF,DIRECT_TARGET_ONLY,POINT_DISTRIBUTION,eligible_direct_typed_measure,non_additive; never sum with another measure or measure class without a proved disjoint-person crosswalk,,exact,fe22ea9cef7b93f417f7daa7058a67b966ccb9a2d86369a12f33f6ad528e0d72,ca85c4a1a22f37d7c9e1761ae283bd609bfed38e8c8145b23aca6a6e6163bd50,702f9e3abe5c8addbde9d4d43a4fd89a08efa5f934e1539f0e8e7d2a052c2839,true,false
auth:canonical:canonical:pop:becc4683c53126aa8e06ec32,ADMIT,A_DIRECT_TYPED_PERSON,exact target + direct typed person measure + source-resolved evidence,edition-target:lang:kek-GT,lang:kek-GT,,canonical:pop:becc4683c53126aa8e06ec32,legacy_canonical_population,pop:becc4683c53126aa8e06ec32,language_population_or_context,home_or_first_language,persons_age4plus_mother_tongue,,1127387,,POINT,1127387,1127387,People age 4+ reporting Q’eqchi’ as mother tongue.,2018,,,SRC_AMAR_GTM_INE_2018,https://censo2018.ine.gob.gt/archivos/resultados_censo2018.pdf,,4C646DEC532104F47E31C744EDC13A0E85B3FB2C4FBE2C8C0258AC44CD2B7790,DIRECT_TARGET_ONLY,POINT_DISTRIBUTION,eligible_direct_typed_measure,non_additive; never sum with another measure or measure class without a proved disjoint-person crosswalk,,exact,c220b1351bc14fa891f34c4749954f60dcbe85043ad935996ff580532fa66bbd,9177b12838c1dad890d1c31117e642b9bbadb245c453109e54a47e1ddc8d80f6,133078fda7bd126edce458d90c901b2d13e87cd5e0d226857a0b70ea44c6b81e,true,false
auth:canonical:canonical:pop:bf362e50303e45ff779d28ae,EXCLUDE,none,target binding is CONTEXT_NO_INHERITANCE,edition-target:lang:guc-VE,lang:guc-VE,,canonical:pop:bf362e50303e45ff779d28ae,legacy_canonical_population,pop:bf362e50303e45ff779d28ae,language_population_or_context,ethnicity_or_identity_proxy,persons_indigenous_identity_stale_proxy,,413437,,POINT,413437,413437,Wayuu identity count; not a Wayuunaiki speaker count.,2011,,,SRC_AMAR_VEN_INE_2011,https://celade.cepal.org/censosinfo/manuales/VE_EmpadronPobIndigena_2011.pdf,,95F38340DE8C934097AE60C7FFC243385F365A19358E5454047BDD847B78AA93,CONTEXT_NO_INHERITANCE,INSUFFICIENT_PUBLIC_EVIDENCE,context_only:source_row_unranked,non_additive; never sum with another measure or measure class without a proved disjoint-person crosswalk,,exact,dacf535f32c9ad78ed283f3d8419a659a30c865f6a0ec2ac07c9541df361ac61,b792d18da473d69a84f1fd70dcf4941ceed88f9b8538568d7552e6ea95ff6c94,1dc2ef90bc6f2cb41c335dea7887bb16b6d33a728a0ffcd26d9351c734a6cd2a,true,false
auth:canonical:canonical:pop:bf3f6da85b3c7e110622c2a9,EXCLUDE,none,target binding is CONTEXT_NO_INHERITANCE,edition-target:lang:pid-VE,lang:pid-VE,,canonical:pop:bf3f6da85b3c7e110622c2a9,legacy_canonical_population,pop:bf3f6da85b3c7e110622c2a9,language_population_or_context,ethnicity_or_identity_proxy,persons_indigenous_identity_stale_proxy,,19293,,POINT,19293,19293,Piaroa identity count; not a speaker count.,2011,,,SRC_AMAR_VEN_INE_2011,https://celade.cepal.org/censosinfo/manuales/VE_EmpadronPobIndigena_2011.pdf,,95F38340DE8C934097AE60C7FFC243385F365A19358E5454047BDD847B78AA93,CONTEXT_NO_INHERITANCE,INSUFFICIENT_PUBLIC_EVIDENCE,context_only:source_row_unranked,non_additive; never sum with another measure or measure class without a proved disjoint-person crosswalk,,exact,4325b0d2169d5bc4366216f315a940485388f8f2644ffa6efe2a3bc64d5b7d96,fad03107070d54367d2013f6be2566729b267717edf3846d8bad30caea8150ae,b3084557593374d5e33a56a1f2b0af66e1a5b3e5bfcb6a619e5919f52c5a810c,true,false
auth:canonical:canonical:pop:bfde747d90b71d839629a249,ADMIT,A_DIRECT_TYPED_PERSON,exact target + direct typed person measure + source-resolved evidence,edition-target:lang:pri-Latn-NC,lang:pri-Latn-NC,,canonical:pop:bfde747d90b71d839629a249,legacy_canonical_population,pop:bfde747d90b71d839629a249,language_population_or_context,speaker_or_reported_ability,persons_age15plus_speaking,6500,6500,6500,POINT,6500,6500,People aged 15+ reported speaking the named language,2019,,,OIO_9D74E354F4EB,https://www.isee.nc/component/phocadownload/category/269-recensement-de-la-population?download=2186%3Arp-2019-la-population-vivant-en-tribus,,E4F0C811B058EF6A02BE79BE15EE729E882DAC48148C5FBCADFC9B67C6B80C31,DIRECT_TARGET_ONLY,POINT_DISTRIBUTION,eligible_direct_typed_measure,non_additive; never sum with another measure or measure class without a proved disjoint-person crosswalk,,exact,56bc51df2222671aaa83204995f7d5b72c14f1dd865818d93c205792a360454f,14efbe519b6867caac2bb7be82eab573bc39b2d21904b6605793c9714c0a97bb,059fbc06280b8cb4e6bf6850a5e71af8764ce2a116467a731b06351f3843984e,true,false
auth:canonical:canonical:pop:c106b99899cbaa7a7dff7d35,ADMIT,A_DIRECT_TYPED_PERSON,exact target + direct typed person measure + source-resolved evidence,edition-target:lang:ayr-BO,lang:ayr-BO,,canonical:pop:c106b99899cbaa7a7dff7d35,legacy_canonical_population,pop:c106b99899cbaa7a7dff7d35,language_population_or_context,speaker_or_reported_ability,persons_age6plus_greatest_use_language,,457358,,POINT,457358,457358,People age 6+ reporting Bolivian Aymara as language of greatest use; not mother tongue.,2024,,,SRC_AMAR_BOL_INE_2024,https://anda.ine.gob.bo/index.php/catalog/163/variable/F8/V742?name=s01a_07_1,,924EB98438766B0E33568FCC094801EDFB9FEAE19E22C9C5144F895E93424E8F,DIRECT_TARGET_ONLY,POINT_DISTRIBUTION,eligible_direct_typed_measure,non_additive; never sum with another measure or measure class without a proved disjoint-person crosswalk,,exact,86e3a0314b915cec98d5ee23fc32b62d7a575dc716321ee2f1808998c0e74b51,da1e7f71639657f3aca727bdd9df2a2724234dd39dc2048a88ae84816161859e,fd44a5fd9a3986f68467fd389e1fb94be2d37e324435b4dc1d00d2e2dbc29854,true,false
auth:canonical:canonical:pop:c13ca84f0a0ea2bced9b52f6,ADMIT,A_DIRECT_TYPED_PERSON,exact target + direct typed person measure + source-resolved evidence,edition-target:lang:csw-CA,lang:csw-CA,,canonical:pop:c13ca84f0a0ea2bced9b52f6,legacy_canonical_population,pop:c13ca84f0a0ea2bced9b52f6,language_population_or_context,speaker_or_reported_ability,persons_2021_language_knowledge,,4670,,POINT,4670,4670,People reporting knowledge of Nehinawewin / Swampy Cree; mother-tongue count 3135. Counts randomly rounded.,2021,,,SRC_AMAR_CAN_ALGONQ_2021,https://www150.statcan.gc.ca/n1/pub/41-20-0002/412000022025002-eng.htm,,87059F4EDC74D23ECD58E875C042C0C4F79A898243CB5071FA01A64292112D60,DIRECT_TARGET_ONLY,POINT_DISTRIBUTION,eligible_direct_typed_measure,non_additive; never sum with another measure or measure class without a proved disjoint-person crosswalk,,exact,7caf174dbdcc9bbcf851b1a85c308fad4e92306de37b1e341432bc634533d6c8,0fa1182a37b28bc3326ac669c776ca9de528b57a0339ecda708acf8f92d07306,51cd78ce206dcf7809dc879ae2197700e1386ffadc998e40e5b307980fe8eb7c,true,false
auth:canonical:canonical:pop:c1fc631ccd236095a8a9e2f6,EXCLUDE,none,target identity is unresolved/macro/context,edition-target:lang:unresolved-tag:sishee:new-caledonia-sishee-using-communiti,lang:unresolved-tag:sishee:new-caledonia-sishee-using-communiti,,canonical:pop:c1fc631ccd236095a8a9e2f6,legacy_canonical_population,pop:c1fc631ccd236095a8a9e2f6,language_population_or_context,speaker_or_reported_ability,persons_age15plus_speaking,10,10,10,POINT,10,10,People aged 15+ reported speaking the named language,2019,,,OIO_9D74E354F4EB,https://www.isee.nc/component/phocadownload/category/269-recensement-de-la-population?download=2186%3Arp-2019-la-population-vivant-en-tribus,,E4F0C811B058EF6A02BE79BE15EE729E882DAC48148C5FBCADFC9B67C6B80C31,CONTEXT_NO_INHERITANCE,INSUFFICIENT_PUBLIC_EVIDENCE,eligible_direct_typed_measure,non_additive; never sum with another measure or measure class without a proved disjoint-person crosswalk,,exact_name_identifier_unresolved,1036379f48eafdbec31d106cece23d710c31f8e664abe2c5dbf7809851a56f67,3c01ac4443fbfdbb89f37f6173ad0d292cdefa6e9698ccacd0276888491f1fe5,f46b5d0e63be036425055cc48a39418b5f83a98e9edfa6417dca269837934f31,true,false
auth:canonical:canonical:pop:c2ba79cb9b626b5f9ce2846a,EXCLUDE,none,target identity is unresolved/macro/context,edition-target:lang:unresolved-tag:pai-tavytera:paraguay-pai-tavytera-people,lang:unresolved-tag:pai-tavytera:paraguay-pai-tavytera-people,,canonical:pop:c2ba79cb9b626b5f9ce2846a,legacy_canonical_population,pop:c2ba79cb9b626b5f9ce2846a,language_population_or_context,ethnicity_or_identity_proxy,persons_indigenous_identity_proxy,,15706,,POINT,15706,15706,People identifying with the Paĩ Tavyterã people; not a speaker count.,2022,,,SRC_AMAR_PRY_INDIG_2022,https://www.ine.gov.py/Publicaciones/Biblioteca/documento/237/Resultados-Finales-Censo-Indigena.pdf,,66B8A2510EFE96AF7B00FBD40D10BB42090B9CDEE5021FB34E0CD4E5AE1BA142,CONTEXT_NO_INHERITANCE,INSUFFICIENT_PUBLIC_EVIDENCE,context_only:source_row_unranked,non_additive; never sum with another measure or measure class without a proved disjoint-person crosswalk,,exact_name_identifier_unresolved,6dec1464113218abe4571ac3ecd6bc02b066e2bf5ee71ff1e87167aa44f2448d,17524b05f22c364a1437e88f38613c8c8ed86b72c4309045513bafcbcd469d19,e8c8fd3468b6e006884bd1fb0f996a69da1415907a8b9bd1868b36aa0b15afe0,true,false
