edition_target_id,edition_key,edition_role,edition_derivation_class,label,language_tag,script,mode,territory_community,country_iso3,population_low,population_base,population_high,population_point_for_model,population_basis_class,order_lane,population_rank_eligible,primary_order_eligible,primary_order_class,primary_order_exclusion_reason,population_source_id,population_source_url,population_definition,population_reference_year,population_confidence,population_atom_id,population_evidence_count,authorization_id,authorization_ids,authorization_status,authorization_tier,evidence_identity_id,source_lane,source_record_id,evidence_role,target_row_sha256,evidence_row_sha256,source_evidence_row_sha256,source_registry_row_hashes,local_work_exclusion,synthetic_or_model_prior,bounds_source_complete,bounds_were_imputed,population_bound_type,source_population_low_persons,source_population_base_persons,source_population_high_persons,normalized_population_low_persons,normalized_population_high_persons,schooling_language_gap,learning_completion_gap,open_resource_scarcity,academic_lingua_franca_nonoverlap,delivery_gap,accessibility_gap,need_index,need_index_low,need_index_high,intrinsic_need_low,intrinsic_need_model,intrinsic_need_high,standard_compute_p50_fecu,compute_evidence_class,need_evidence_basis,vitality_marginalization_status,dialect_risk_status,production_feasibility_status,model_conditioning_status,registry_row_hash,l_m_need_p05,l_m_need_median,l_m_need_mean,l_m_need_p95,l_m_efficiency_p05,l_m_efficiency_median,l_m_efficiency_mean,l_m_efficiency_p95,draw_count,l_id_possible_rank_best,l_id_possible_rank_worst,l_id_top10_status,l_id_top100_status,l_m_need_rank,l_m_need_top10_probability,l_m_need_top100_probability,l_m_efficiency_rank
edition-target:lang:mdw-Latn-CG,lang:mdw-Latn-CG,canonical_language_edition,exact,Mbochi,mdw-Latn-CG,Latn,written_or_multimodal,Republic of Congo,COG,0.000000,,2050000000.000000,1025000000.000000,MODEL_CONDITIONAL_WORLD_CEILING,unranked_context,false,false,LANGUAGE_OR_EXACT_INTERVENTION,UNRANKED_NO_SOURCE_BOUND_PERSON_DENOMINATOR,MODEL_PRIOR_COUNTRY_CEILING,,Common territorial/world ceiling prior; no language-user denominator was available.,2025,model-conditional-wide,world:unresolved-territory,0,,,,,,,,,,,,,,true,false,false,NONE,,,,,,0.40000000,0.35000000,0.50000000,0.40000000,0.50000000,0.50000000,0.43000000,0.11000000,0.75000000,,,,1000000.000000,MODEL_CONDITIONAL_SCRIPT_ENVELOPE,"{""academic_lingua_franca_nonoverlap"": ""academic-language overlap unmeasured; common prior"", ""accessibility_gap"": ""common format-access prior"", ""delivery_gap"": ""common prior"", ""learning_completion_gap"": ""common prior"", ""open_resource_scarcity"": ""OER route unresolved; common prior"", ""schooling_language_gap"": ""UNESCO/World-Bank global alignment prior""}",SEPARATE_DESCRIPTIVE_FIELD_NOT_IN_PRIMARY_SCORE,SEPARATE_DESCRIPTIVE_FIELD_NOT_IN_PRIMARY_SCORE,SEPARATE_DESCRIPTIVE_FIELD_NOT_IN_PRIMARY_SCORE,L-M_COMMON_PRIOR; not an observed comfortable-reader count,0ea07fcbebd8dd52791e626d852562ab063ff2c130c8d53ac2e879da3b83b25c,,,,,,,,,0,,,UNRANKED_PRIMARY_ORDER_GATE,UNRANKED_PRIMARY_ORDER_GATE,,,,
edition-target:lang:men-Latn-SL,lang:men-Latn-SL,canonical_language_edition,exact,Mende,men-Latn-SL,Latn,written_or_multimodal,Sierra Leone,SLE,0.000000,,2050000000.000000,1025000000.000000,MODEL_CONDITIONAL_WORLD_CEILING,unranked_context,false,false,LANGUAGE_OR_EXACT_INTERVENTION,UNRANKED_NO_SOURCE_BOUND_PERSON_DENOMINATOR,MODEL_PRIOR_COUNTRY_CEILING,,Common territorial/world ceiling prior; no language-user denominator was available.,2025,model-conditional-wide,world:unresolved-territory,0,,,,,,,,,,,,,,true,false,false,NONE,,,,,,0.40000000,0.35000000,0.50000000,0.40000000,0.50000000,0.50000000,0.43000000,0.11000000,0.75000000,,,,1000000.000000,MODEL_CONDITIONAL_SCRIPT_ENVELOPE,"{""academic_lingua_franca_nonoverlap"": ""academic-language overlap unmeasured; common prior"", ""accessibility_gap"": ""common format-access prior"", ""delivery_gap"": ""common prior"", ""learning_completion_gap"": ""common prior"", ""open_resource_scarcity"": ""OER route unresolved; common prior"", ""schooling_language_gap"": ""UNESCO/World-Bank global alignment prior""}",SEPARATE_DESCRIPTIVE_FIELD_NOT_IN_PRIMARY_SCORE,SEPARATE_DESCRIPTIVE_FIELD_NOT_IN_PRIMARY_SCORE,SEPARATE_DESCRIPTIVE_FIELD_NOT_IN_PRIMARY_SCORE,L-M_COMMON_PRIOR; not an observed comfortable-reader count,38aa9b0cb86f15ecc7411a0ebb6439f5356233de4f71bd97dd4d644b1e06f233,,,,,,,,,0,,,UNRANKED_PRIMARY_ORDER_GATE,UNRANKED_PRIMARY_ORDER_GATE,,,,
edition-target:lang:men-Mend-SL,lang:men-Mend-SL,canonical_language_edition,exact,Mende,men-Mend-SL,Zyyy,written_or_multimodal,Sierra Leone,SLE,0.000000,,2050000000.000000,1025000000.000000,MODEL_CONDITIONAL_WORLD_CEILING,unranked_context,false,false,LANGUAGE_OR_EXACT_INTERVENTION,UNRANKED_NO_SOURCE_BOUND_PERSON_DENOMINATOR,MODEL_PRIOR_COUNTRY_CEILING,,Common territorial/world ceiling prior; no language-user denominator was available.,2025,model-conditional-wide,world:unresolved-territory,0,,,,,,,,,,,,,,true,false,false,NONE,,,,,,0.40000000,0.35000000,0.50000000,0.40000000,0.50000000,0.50000000,0.43000000,0.11000000,0.75000000,,,,1250000.000000,MODEL_CONDITIONAL_SCRIPT_ENVELOPE,"{""academic_lingua_franca_nonoverlap"": ""academic-language overlap unmeasured; common prior"", ""accessibility_gap"": ""common format-access prior"", ""delivery_gap"": ""common prior"", ""learning_completion_gap"": ""common prior"", ""open_resource_scarcity"": ""OER route unresolved; common prior"", ""schooling_language_gap"": ""UNESCO/World-Bank global alignment prior""}",SEPARATE_DESCRIPTIVE_FIELD_NOT_IN_PRIMARY_SCORE,SEPARATE_DESCRIPTIVE_FIELD_NOT_IN_PRIMARY_SCORE,SEPARATE_DESCRIPTIVE_FIELD_NOT_IN_PRIMARY_SCORE,L-M_COMMON_PRIOR; not an observed comfortable-reader count,bd5befb7d7d2d72747e29aad1dca3e736033f912ef64e2bc31600b8980869a2c,,,,,,,,,0,,,UNRANKED_PRIMARY_ORDER_GATE,UNRANKED_PRIMARY_ORDER_GATE,,,,
edition-target:lang:mey-Arab-MR,lang:mey-Arab-MR,canonical_language_edition,exact,Hassaniya Arabic,mey-Arab-MR,Arab,written_or_multimodal,MR,MRT,0.000000,,911111111.111111,455555555.555556,MODEL_CONDITIONAL_WORLD_CEILING,unranked_context,false,false,LANGUAGE_OR_EXACT_INTERVENTION,UNRANKED_NO_SOURCE_BOUND_PERSON_DENOMINATOR,MODEL_PRIOR_COUNTRY_CEILING,,Common territorial/world ceiling prior; no language-user denominator was available.,2025,model-conditional-wide,world:unresolved-territory,0,,,,,,,,,,,,,,true,false,false,NONE,,,,,,0.40000000,0.35000000,0.50000000,0.40000000,0.50000000,0.50000000,0.43000000,0.11000000,0.75000000,,,,1140000.000000,MODEL_CONDITIONAL_SCRIPT_ENVELOPE,"{""academic_lingua_franca_nonoverlap"": ""academic-language overlap unmeasured; common prior"", ""accessibility_gap"": ""common format-access prior"", ""delivery_gap"": ""common prior"", ""learning_completion_gap"": ""common prior"", ""open_resource_scarcity"": ""OER route unresolved; common prior"", ""schooling_language_gap"": ""UNESCO/World-Bank global alignment prior""}",SEPARATE_DESCRIPTIVE_FIELD_NOT_IN_PRIMARY_SCORE,SEPARATE_DESCRIPTIVE_FIELD_NOT_IN_PRIMARY_SCORE,SEPARATE_DESCRIPTIVE_FIELD_NOT_IN_PRIMARY_SCORE,L-M_COMMON_PRIOR; not an observed comfortable-reader count,a9ea6375f0538dae284dc5053cce6d75c2702f6b5c9366114dd190f4fd7a6c66,,,,,,,,,0,,,UNRANKED_PRIMARY_ORDER_GATE,UNRANKED_PRIMARY_ORDER_GATE,,,,
edition-target:lang:mey-Latn-MR,lang:mey-Latn-MR,canonical_language_edition,exact,Hassaniya Arabic,mey-Latn-MR,Latn,written_or_multimodal,MR,MRT,0.000000,,911111111.111111,455555555.555556,MODEL_CONDITIONAL_WORLD_CEILING,unranked_context,false,false,LANGUAGE_OR_EXACT_INTERVENTION,UNRANKED_NO_SOURCE_BOUND_PERSON_DENOMINATOR,MODEL_PRIOR_COUNTRY_CEILING,,Common territorial/world ceiling prior; no language-user denominator was available.,2025,model-conditional-wide,world:unresolved-territory,0,,,,,,,,,,,,,,true,false,false,NONE,,,,,,0.40000000,0.35000000,0.50000000,0.40000000,0.50000000,0.50000000,0.43000000,0.11000000,0.75000000,,,,1000000.000000,MODEL_CONDITIONAL_SCRIPT_ENVELOPE,"{""academic_lingua_franca_nonoverlap"": ""academic-language overlap unmeasured; common prior"", ""accessibility_gap"": ""common format-access prior"", ""delivery_gap"": ""common prior"", ""learning_completion_gap"": ""common prior"", ""open_resource_scarcity"": ""OER route unresolved; common prior"", ""schooling_language_gap"": ""UNESCO/World-Bank global alignment prior""}",SEPARATE_DESCRIPTIVE_FIELD_NOT_IN_PRIMARY_SCORE,SEPARATE_DESCRIPTIVE_FIELD_NOT_IN_PRIMARY_SCORE,SEPARATE_DESCRIPTIVE_FIELD_NOT_IN_PRIMARY_SCORE,L-M_COMMON_PRIOR; not an observed comfortable-reader count,9dc4d34ce27fc4d16e6505b88df1bf832d71a7f1bc59b2c59e7db59035a64aaa,,,,,,,,,0,,,UNRANKED_PRIMARY_ORDER_GATE,UNRANKED_PRIMARY_ORDER_GATE,,,,
edition-target:lang:mfa-Arab-TH,lang:mfa-Arab-TH,canonical_language_edition,exact,Pattani Malay,mfa-Arab-TH,Arab,written_or_multimodal,Southern Thailand / Pattani Malay Jawi readers,THA,0.000000,,10231409.000000,5115704.500000,MODEL_CONDITIONAL_TERRITORIAL_CEILING,unranked_context,false,false,LANGUAGE_OR_EXACT_INTERVENTION,UNRANKED_NO_SOURCE_BOUND_PERSON_DENOMINATOR,MODEL_PRIOR_COUNTRY_CEILING,,Common territorial/world ceiling prior; no language-user denominator was available.,2025,model-conditional-wide,territory:THA,0,,,,,,,,,,,,,,true,false,false,NONE,,,,,,0.40000000,0.14528123,0.50000000,0.40000000,0.04566406,0.50000000,0.32544921,0.00544921,0.64544921,,,,1140000.000000,MODEL_CONDITIONAL_SCRIPT_ENVELOPE,"{""academic_lingua_franca_nonoverlap"": ""academic-language overlap unmeasured; common prior"", ""accessibility_gap"": ""common format-access prior"", ""delivery_gap"": ""ECOLOGICAL_COUNTRY_CONTEXT_PROXY: mean of country internet/electricity indicators; not language/device cross-tab"", ""learning_completion_gap"": ""ECOLOGICAL_COUNTRY_CONTEXT_PROXY: mean of available country indicators; not target-stage cross-tab"", ""open_resource_scarcity"": ""OER route unresolved; common prior"", ""schooling_language_gap"": ""UNESCO/World-Bank global alignment prior""}",SEPARATE_DESCRIPTIVE_FIELD_NOT_IN_PRIMARY_SCORE,SEPARATE_DESCRIPTIVE_FIELD_NOT_IN_PRIMARY_SCORE,SEPARATE_DESCRIPTIVE_FIELD_NOT_IN_PRIMARY_SCORE,L-M_COMMON_PRIOR; not an observed comfortable-reader count,f204b94f5b1d8d1c3b2d99f584510316d7d05b60cb514c427e9d310382db43e7,,,,,,,,,0,,,UNRANKED_PRIMARY_ORDER_GATE,UNRANKED_PRIMARY_ORDER_GATE,,,,
edition-target:lang:mfa-Latn-TH,lang:mfa-Latn-TH,canonical_language_edition,exact,Pattani Malay,mfa-Latn-TH,Latn,written_or_multimodal,Southern Thailand / Pattani Malay communities,THA,0.000000,,10231409.000000,5115704.500000,MODEL_CONDITIONAL_TERRITORIAL_CEILING,unranked_context,false,false,LANGUAGE_OR_EXACT_INTERVENTION,UNRANKED_NO_SOURCE_BOUND_PERSON_DENOMINATOR,MODEL_PRIOR_COUNTRY_CEILING,,Common territorial/world ceiling prior; no language-user denominator was available.,2025,model-conditional-wide,territory:THA,0,,,,,,,,,,,,,,true,false,false,NONE,,,,,,0.40000000,0.14528123,0.50000000,0.40000000,0.04566406,0.50000000,0.32544921,0.00544921,0.64544921,,,,1000000.000000,MODEL_CONDITIONAL_SCRIPT_ENVELOPE,"{""academic_lingua_franca_nonoverlap"": ""academic-language overlap unmeasured; common prior"", ""accessibility_gap"": ""common format-access prior"", ""delivery_gap"": ""ECOLOGICAL_COUNTRY_CONTEXT_PROXY: mean of country internet/electricity indicators; not language/device cross-tab"", ""learning_completion_gap"": ""ECOLOGICAL_COUNTRY_CONTEXT_PROXY: mean of available country indicators; not target-stage cross-tab"", ""open_resource_scarcity"": ""OER route unresolved; common prior"", ""schooling_language_gap"": ""UNESCO/World-Bank global alignment prior""}",SEPARATE_DESCRIPTIVE_FIELD_NOT_IN_PRIMARY_SCORE,SEPARATE_DESCRIPTIVE_FIELD_NOT_IN_PRIMARY_SCORE,SEPARATE_DESCRIPTIVE_FIELD_NOT_IN_PRIMARY_SCORE,L-M_COMMON_PRIOR; not an observed comfortable-reader count,9bf543656351b6ecc25d55eaf3631580a636eba20d3de3081fc591c9d6c69281,,,,,,,,,0,,,UNRANKED_PRIMARY_ORDER_GATE,UNRANKED_PRIMARY_ORDER_GATE,,,,
edition-target:lang:mfe-Latn-MU,lang:mfe-Latn-MU,canonical_language_edition,exact,Kreol Morisien,mfe-Latn-MU,Latn,written_or_multimodal,Mauritius / Mauritius / Kreol Morisien learners,MUS,1002135.000000,1002135.000000,1002135.000000,1002135.000000,DIRECT_OR_DERIVED_PERSON_MEASURE,person_need,true,true,LANGUAGE_OR_EXACT_INTERVENTION,,MUS_CENSUS_2022;MUS_PRESCHOOL_LANG;OER_UNESCO_2019;WCAG_22,https://statsmauritius.govmu.org/Documents/Census_and_Surveys/Census2022/HPC_TR_Vol2_Demography_Yr22.pdf;https://doi.org/10.1080/07908310903414358;https://www.unesco.org/en/legal-affairs/recommendation-open-educational-resources-oer?hub=422;https://www.w3.org/TR/WCAG22/,"Official Table D9 aggregate for residents of the Island of Mauritius reporting Creole usually spoken at home, including combinations; Rodrigues is excluded and modeled separately.",2022,A_REGIONAL_EXACT_TYPED_PERSON,nonadditive-multilanguage:d51fd9eb6b25e0bd,1,auth:regional:OCEANIA_CENTRAL_ASIA_EMPIRICAL_INPUTS:mfe-Latn-MU,auth:regional:OCEANIA_CENTRAL_ASIA_EMPIRICAL_INPUTS:mfe-Latn-MU,ADMIT,A_REGIONAL_EXACT_TYPED_PERSON,regional:OCEANIA_CENTRAL_ASIA_EMPIRICAL_INPUTS:mfe-Latn-MU,OCEANIA_CENTRAL_ASIA_EMPIRICAL_INPUTS,mfe-Latn-MU,REGIONAL_EMPIRICAL_STRATUM,d423cacc4e3aea47274cd2e3f453b66cedce23abee16aead7e0918a175caf764,20d86f09d4091026b2b72fe2521b0688d0a437cbda79b2ccdaac17130b584011,f50b9e6f9c0031e77a3423a6b0dcc18fe388b4fe0974bec6a51688ac3ebd8ac3,60ca218b38d6dbd33d88b9d3f95cce6a79aec7a82654a206b29b7efed9deabbd;7f86b5547477ad03a5f3f866e021cd42a3970f2e77097ad13e4fefd877066957;7e71f12fa5d4b32811d5235352dd285b5b65ce84cf8e71348332d70554a08579;3e45c06f376cb8f9cfe88fec638596913deb9d22c05262416a75a978b22f5209,true,false,true,false,POINT,1002135,1002135,1002135,1002135,1002135,0.40000000,0.35000000,0.50000000,0.40000000,0.50000000,0.50000000,0.43000000,0.11000000,0.75000000,110234.850000,430918.050000,751601.250000,1000000.000000,MODEL_CONDITIONAL_SCRIPT_ENVELOPE,"{""academic_lingua_franca_nonoverlap"": ""academic-language overlap unmeasured; common prior"", ""accessibility_gap"": ""common format-access prior"", ""delivery_gap"": ""common prior"", ""learning_completion_gap"": ""common prior"", ""open_resource_scarcity"": ""OER route unresolved; common prior"", ""schooling_language_gap"": ""UNESCO/World-Bank global alignment prior""}",SEPARATE_DESCRIPTIVE_FIELD_NOT_IN_PRIMARY_SCORE,SEPARATE_DESCRIPTIVE_FIELD_NOT_IN_PRIMARY_SCORE,SEPARATE_DESCRIPTIVE_FIELD_NOT_IN_PRIMARY_SCORE,L-M_COMMON_PRIOR; not an observed comfortable-reader count,d423cacc4e3aea47274cd2e3f453b66cedce23abee16aead7e0918a175caf764,314023.677111,425209.495764,428361.227454,545930.471795,0.314023677111,0.425209495764,0.428361227454,0.545930471795,256,43,91,OUTSIDE,DEFINITE,69,0.000000,1.000000,68
edition-target:lang:mfe-Latn-MU-x-agalega,lang:mfe-Latn-MU-x-agalega,canonical_language_edition,exact,Agalega Creole,mfe-Latn-MU-x-agalega,Latn,written_or_multimodal,Agalega Islands / Agalega Creole community,MUS,0.000000,,2050000000.000000,1025000000.000000,MODEL_CONDITIONAL_WORLD_CEILING,unranked_context,false,false,LANGUAGE_OR_EXACT_INTERVENTION,UNRANKED_NO_SOURCE_BOUND_PERSON_DENOMINATOR,MODEL_PRIOR_COUNTRY_CEILING,,Common territorial/world ceiling prior; no language-user denominator was available.,2025,model-conditional-wide,world:unresolved-territory,0,,,,,,,,,,,,,,true,false,false,NONE,,,,,,0.40000000,0.35000000,0.50000000,0.40000000,0.50000000,0.50000000,0.43000000,0.11000000,0.75000000,,,,1000000.000000,MODEL_CONDITIONAL_SCRIPT_ENVELOPE,"{""academic_lingua_franca_nonoverlap"": ""academic-language overlap unmeasured; common prior"", ""accessibility_gap"": ""common format-access prior"", ""delivery_gap"": ""common prior"", ""learning_completion_gap"": ""common prior"", ""open_resource_scarcity"": ""OER route unresolved; common prior"", ""schooling_language_gap"": ""UNESCO/World-Bank global alignment prior""}",SEPARATE_DESCRIPTIVE_FIELD_NOT_IN_PRIMARY_SCORE,SEPARATE_DESCRIPTIVE_FIELD_NOT_IN_PRIMARY_SCORE,SEPARATE_DESCRIPTIVE_FIELD_NOT_IN_PRIMARY_SCORE,L-M_COMMON_PRIOR; not an observed comfortable-reader count,c1f0c05fb4c69292168aa3e6a7952246b5a1ec1f961c57da4e4af0e0410e79e9,,,,,,,,,0,,,UNRANKED_PRIMARY_ORDER_GATE,UNRANKED_PRIMARY_ORDER_GATE,,,,
edition-target:lang:mfe-Latn-MU-x-rodrigues,lang:mfe-Latn-MU-x-rodrigues,canonical_language_edition,exact,Kreol Rodriguais,mfe-Latn-MU-x-rodrigues,Latn,written_or_multimodal,Rodrigues / Kreol Rodriguais learners,MUS,0.000000,,2050000000.000000,1025000000.000000,MODEL_CONDITIONAL_WORLD_CEILING,unranked_context,false,false,LANGUAGE_OR_EXACT_INTERVENTION,UNRANKED_NO_SOURCE_BOUND_PERSON_DENOMINATOR,MODEL_PRIOR_COUNTRY_CEILING,,Common territorial/world ceiling prior; no language-user denominator was available.,2025,model-conditional-wide,world:unresolved-territory,0,,,,,,,,,,,,,,true,false,false,NONE,,,,,,0.40000000,0.35000000,0.50000000,0.40000000,0.50000000,0.50000000,0.43000000,0.11000000,0.75000000,,,,1000000.000000,MODEL_CONDITIONAL_SCRIPT_ENVELOPE,"{""academic_lingua_franca_nonoverlap"": ""academic-language overlap unmeasured; common prior"", ""accessibility_gap"": ""common format-access prior"", ""delivery_gap"": ""common prior"", ""learning_completion_gap"": ""common prior"", ""open_resource_scarcity"": ""OER route unresolved; common prior"", ""schooling_language_gap"": ""UNESCO/World-Bank global alignment prior""}",SEPARATE_DESCRIPTIVE_FIELD_NOT_IN_PRIMARY_SCORE,SEPARATE_DESCRIPTIVE_FIELD_NOT_IN_PRIMARY_SCORE,SEPARATE_DESCRIPTIVE_FIELD_NOT_IN_PRIMARY_SCORE,L-M_COMMON_PRIOR; not an observed comfortable-reader count,7f5b185bc265e16660775f4d29d4778088c376083bdf7b2f8c91b9435265f756,,,,,,,,,0,,,UNRANKED_PRIMARY_ORDER_GATE,UNRANKED_PRIMARY_ORDER_GATE,,,,
edition-target:lang:mfs-MX,lang:mfs-MX,canonical_language_edition,exact,Mexican Sign Language,mfs-MX,Zyyy,signed,Mexico / Mexico / LSM-using Deaf communities,MEX,0.000000,,4398230.000000,2199115.000000,MODEL_CONDITIONAL_TERRITORIAL_CEILING,unranked_context,false,false,LANGUAGE_OR_EXACT_INTERVENTION,UNRANKED_NO_SOURCE_BOUND_PERSON_DENOMINATOR,MODEL_PRIOR_COUNTRY_CEILING,,Common territorial/world ceiling prior; no language-user denominator was available.,2025,model-conditional-wide,territory:MEX,0,,,,,,,,,,,,,,true,false,false,NONE,,,,,,0.40000000,0.19600122,0.50000000,0.40000000,0.08538831,0.80000000,0.36515461,0.04515461,0.68515461,,,,1562500.000000,MODEL_CONDITIONAL_SCRIPT_ENVELOPE,"{""academic_lingua_franca_nonoverlap"": ""academic-language overlap unmeasured; common prior"", ""accessibility_gap"": ""common format-access prior; signed mode elevated for delivery-model planning"", ""delivery_gap"": ""ECOLOGICAL_COUNTRY_CONTEXT_PROXY: mean of country internet/electricity indicators; not language/device cross-tab"", ""learning_completion_gap"": ""ECOLOGICAL_COUNTRY_CONTEXT_PROXY: mean of available country indicators; not target-stage cross-tab"", ""open_resource_scarcity"": ""OER route unresolved; common prior"", ""schooling_language_gap"": ""UNESCO/World-Bank global alignment prior""}",SEPARATE_DESCRIPTIVE_FIELD_NOT_IN_PRIMARY_SCORE,SEPARATE_DESCRIPTIVE_FIELD_NOT_IN_PRIMARY_SCORE,SEPARATE_DESCRIPTIVE_FIELD_NOT_IN_PRIMARY_SCORE,L-M_COMMON_PRIOR; not an observed comfortable-reader count,f27d9e02d550e1ae9ad89e6ce889add2a06e28172940e32c1632c41d868ecf80,,,,,,,,,0,,,UNRANKED_PRIMARY_ORDER_GATE,UNRANKED_PRIMARY_ORDER_GATE,,,,
edition-target:lang:mg-Latn-MG,lang:mg-Latn-MG,canonical_language_edition,exact,Standard,mg-Latn-MG,Latn,written_or_multimodal,Madagascar / Standard / Official Malagasy learners,MDG,23472708.000000,23484462.000000,23496217.000000,23484462.000000,DIRECT_OR_DERIVED_PERSON_MEASURE,person_need,true,true,LANGUAGE_OR_EXACT_INTERVENTION,,MG_INSTAT_CENSUS_2018;UNICEF_LANGUAGE_LEARNING_2016;MG_UNICEF_LUL;MG_MOE_PROGRAMS;WB_WDI_COMPLETION_2026;WB_WDI_INTERNET_2026;WB_WDI_ELECTRICITY_2026;UNICEF_LP_OFFLINE;WMF_WIKI_STATS_20260901;WMF_TERMS,https://instat.mg/documents/upload/main/INSTAT_RGPH3-Definitif-ResultatsGlogaux-Tome1_17-2021.pdf;https://www.unicef.org/esa/sites/unicef.org.esa/files/2018-09/UNICEF-2016-Language-and-Learning-FullReport.pdf;https://www.unicef.org/madagascar/en/documents/learning-learning-madagascar-experience-improve-access-secondary-education-vulnerable;https://www.education.gov.mg/systeme-educatif/lycee/;https://data.worldbank.org/indicator/SE.PRM.CMPT.ZS;https://data.worldbank.org/indicator/IT.NET.USER.ZS;https://data.worldbank.org/indicator/EG.ELC.ACCS.ZS;https://www.unicef.org/learningpassport/offline-learning;https://commons.wikimedia.org/wiki/Data:Wikipedia_statistics/data.tab?action=raw;https://foundation.wikimedia.org/wiki/Policy:Terms_of_Use,"Persons age 3+ able to speak Malagasy, derived from 23,507,970 and the published 99.9%; conservative interval reflects one-decimal percentage rounding.",2018,B_REGIONAL_INTERVAL_TYPED_PERSON,mg-Latn-MG,1,auth:regional:AFRICA_EMPIRICAL_NEED_INPUTS:mg-Latn-MG,auth:regional:AFRICA_EMPIRICAL_NEED_INPUTS:mg-Latn-MG,ADMIT,B_REGIONAL_INTERVAL_TYPED_PERSON,regional:AFRICA_EMPIRICAL_NEED_INPUTS:mg-Latn-MG,AFRICA_EMPIRICAL_NEED_INPUTS,mg-Latn-MG,REGIONAL_EMPIRICAL_STRATUM,19c54e61424cb74074dd2f2b252197360087bcdca7fa38336add756143ad9aaf,f182e03258840471738280ec91d0c3b04565db56e8c753b92609f0fe3931275a,9872b277c1899cb84565b4284a6608212d08aeb0b25ac6bd887acfe533d9ea07,66e50d218225c889afb6f5219a6115b599fc0c65c3fed4673ede50fd1f6c0bc4;1b735ca1d8352a60af648c25c61f408285dfd6ceaae812630db699934b259cec;c0123333fb2b02182261303a67a2dfb8c29efcb7f99032780225c38d0e91e8ef;db887986d0a6d8e762a4859fa7b148ba6ba6e43a7f2647e3a95cabe2188bf1ff;9c33353549fc27a2ca2324fce4a756d339919d730256dd89c7f5b4e7448cf9f0;a4cece4af9a4faeed12675aea814c27c361ae700e854fbb0b716f58b6b5542d6;ce9ed3e99ff8beae8c3ba2cd7069cd3b48397588bf3c0dc755bc3c53b0a943ef;f08a8440b3bcbcc5182faa1cd33b606ff6fe4f68195e2e63badddb3f2b1fd8a4;1116171463655f3000daa67696b5fdad231077d53124aeec2023087d759613f3;1f5f1cfe3b410860ae46e0ad9ba9d5494397fa456f69b516caeeffcde0c4392e,true,false,true,false,INTERVAL,23472708,23484462,23496217,23472708,23496217,0.40000000,0.35000000,0.50000000,0.82500000,0.50000000,0.50000000,0.50650000,0.18650000,0.82650000,4377660.042000,11894880.003000,19419623.350500,1000000.000000,MODEL_CONDITIONAL_SCRIPT_ENVELOPE,"{""academic_lingua_franca_nonoverlap"": ""explicit academic-nonoverlap bound"", ""accessibility_gap"": ""common format-access prior"", ""delivery_gap"": ""common prior"", ""learning_completion_gap"": ""common prior"", ""open_resource_scarcity"": ""OER route unresolved; common prior"", ""schooling_language_gap"": ""UNESCO/World-Bank global alignment prior""}",SEPARATE_DESCRIPTIVE_FIELD_NOT_IN_PRIMARY_SCORE,SEPARATE_DESCRIPTIVE_FIELD_NOT_IN_PRIMARY_SCORE,SEPARATE_DESCRIPTIVE_FIELD_NOT_IN_PRIMARY_SCORE,L-M_COMMON_PRIOR; not an observed comfortable-reader count,19c54e61424cb74074dd2f2b252197360087bcdca7fa38336add756143ad9aaf,9211381.746441,11558559.763897,11705808.347972,14428864.019052,9.211381746441,11.558559763897,11.705808347972,14.428864019052,256,1,50,POSSIBLE,DEFINITE,27,0.000000,1.000000,24
